time,x0,y0,z0,bat0,state0,tx0,ty0,tz0,x1,y1,z1,bat1,state1,tx1,ty1,tz1,x2,y2,z2,bat2,state2,tx2,ty2,tz2,x3,y3,z3,bat3,state3,tx3,ty3,tz3,x4,y4,z4,bat4,state4,tx4,ty4,tz4
5.150,-33.235,7.923,-16.989,100.000,0,-30.367,5.000,-25.065,-38.978,7.687,-8.525,99.311,0,-64.702,5.000,-4.718,63.013,7.938,12.041,99.715,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.200,-33.176,8.009,-17.037,100.000,0,-30.367,5.000,-25.065,-39.058,7.767,-8.508,99.232,0,-64.702,5.000,-4.718,63.027,8.021,12.124,99.643,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.250,-33.118,8.095,-17.087,99.925,0,-30.367,5.000,-25.065,-39.139,7.848,-8.495,99.153,0,-64.702,5.000,-4.718,63.041,8.104,12.207,99.572,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.300,-33.060,8.181,-17.139,99.851,0,-30.367,5.000,-25.065,-39.220,7.929,-8.485,99.073,0,-64.702,5.000,-4.718,63.054,8.187,12.290,99.501,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.350,-33.003,8.267,-17.192,99.776,0,-30.367,5.000,-25.065,-39.301,8.010,-8.477,98.993,0,-64.702,5.000,-4.718,63.066,8.270,12.373,99.430,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.400,-32.947,8.352,-17.246,99.702,0,-30.367,5.000,-25.065,-39.383,8.091,-8.473,98.913,0,-64.702,5.000,-4.718,63.077,8.353,12.456,99.358,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.450,-32.892,8.438,-17.301,99.628,0,-30.367,5.000,-25.065,-39.465,8.172,-8.470,98.832,0,-64.702,5.000,-4.718,63.088,8.436,12.539,99.287,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.500,-32.837,8.524,-17.358,99.554,0,-30.367,5.000,-25.065,-39.546,8.254,-8.471,98.752,0,-64.702,5.000,-4.718,63.098,8.520,12.622,99.216,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.550,-32.782,8.610,-17.416,99.479,0,-30.367,5.000,-25.065,-39.628,8.336,-8.474,98.671,0,-64.702,5.000,-4.718,63.108,8.603,12.705,99.145,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.600,-32.729,8.696,-17.474,99.406,0,-30.367,5.000,-25.065,-39.711,8.418,-8.479,98.590,0,-64.702,5.000,-4.718,63.117,8.686,12.789,99.074,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.650,-32.675,8.781,-17.534,99.332,0,-30.367,5.000,-25.065,-39.793,8.500,-8.487,98.515,0,-64.702,5.000,-4.718,63.126,8.770,12.872,99.002,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.700,-32.623,8.867,-17.595,99.258,0,-30.367,5.000,-25.065,-39.875,8.582,-8.496,98.440,0,-64.702,5.000,-4.718,63.135,8.853,12.956,98.931,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.750,-32.571,8.952,-17.657,99.185,0,-30.367,5.000,-25.065,-39.958,8.665,-8.506,98.365,0,-64.702,5.000,-4.718,63.143,8.937,13.039,98.860,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.800,-32.519,9.038,-17.720,99.111,0,-30.367,5.000,-25.065,-40.041,8.747,-8.518,98.290,0,-64.702,5.000,-4.718,63.151,9.020,13.123,98.789,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.850,-32.468,9.123,-17.783,99.038,0,-30.367,5.000,-25.065,-40.124,8.830,-8.531,98.215,0,-64.702,5.000,-4.718,63.160,9.104,13.206,98.717,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.900,-32.418,9.207,-17.848,98.966,0,-30.367,5.000,-25.065,-40.206,8.912,-8.545,98.139,0,-64.702,5.000,-4.718,63.168,9.187,13.290,98.646,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.950,-32.367,9.292,-17.913,98.893,0,-30.367,5.000,-25.065,-40.289,8.995,-8.560,98.064,0,-64.702,5.000,-4.718,63.176,9.271,13.373,98.575,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.000,-32.318,9.376,-17.979,98.822,0,-30.367,5.000,-25.065,-40.372,9.078,-8.576,97.989,0,-64.702,5.000,-4.718,63.184,9.355,13.457,98.504,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.050,-32.268,9.460,-18.046,98.750,0,-30.367,5.000,-25.065,-40.455,9.161,-8.593,97.914,0,-64.702,5.000,-4.718,63.192,9.438,13.541,98.432,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.100,-32.219,9.544,-18.113,98.679,0,-30.367,5.000,-25.065,-40.539,9.243,-8.611,97.838,0,-64.702,5.000,-4.718,63.200,9.522,13.624,98.361,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.150,-32.170,9.627,-18.181,98.609,0,-30.367,5.000,-25.065,-40.622,9.326,-8.630,97.763,0,-64.702,5.000,-4.718,63.208,9.606,13.708,98.290,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.200,-32.121,9.710,-18.250,98.540,0,-30.367,5.000,-25.065,-40.705,9.409,-8.650,97.688,0,-64.702,5.000,-4.718,63.216,9.690,13.792,98.219,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.250,-32.072,9.791,-18.319,98.472,0,-30.367,5.000,-25.065,-40.788,9.492,-8.671,97.613,0,-64.702,5.000,-4.718,63.225,9.773,13.875,98.147,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.300,-32.023,9.872,-18.389,98.405,0,-30.367,5.000,-25.065,-40.871,9.575,-8.692,97.538,0,-64.702,5.000,-4.718,63.233,9.857,13.959,98.076,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.350,-31.974,9.952,-18.460,98.339,0,-30.367,5.000,-25.065,-40.955,9.658,-8.715,97.463,0,-64.702,5.000,-4.718,63.241,9.941,14.043,98.005,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.400,-31.924,10.030,-18.531,98.274,0,-30.367,5.000,-25.065,-41.038,9.741,-8.738,97.387,0,-64.702,5.000,-4.718,63.250,10.024,14.127,97.934,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.450,-31.875,10.107,-18.603,98.210,0,-30.367,5.000,-25.065,-41.121,9.824,-8.762,97.312,0,-64.702,5.000,-4.718,63.258,10.108,14.211,97.863,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.500,-31.825,10.183,-18.675,98.147,0,-30.367,5.000,-25.065,-41.205,9.907,-8.786,97.237,0,-64.702,5.000,-4.718,63.267,10.192,14.294,97.792,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.550,-31.775,10.256,-18.748,98.085,0,-30.367,5.000,-25.065,-41.288,9.990,-8.811,97.162,0,-64.702,5.000,-4.718,63.276,10.275,14.378,97.721,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.600,-31.724,10.328,-18.821,98.023,0,-30.367,5.000,-25.065,-41.371,10.073,-8.837,97.088,0,-64.702,5.000,-4.718,63.285,10.359,14.462,97.651,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.650,-31.674,10.397,-18.895,97.961,0,-30.367,5.000,-25.065,-41.454,10.156,-8.864,97.013,0,-64.702,5.000,-4.718,63.294,10.442,14.546,97.580,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.700,-31.622,10.464,-18.969,97.899,0,-30.367,5.000,-25.065,-41.538,10.238,-8.891,96.939,0,-64.702,5.000,-4.718,63.304,10.526,14.630,97.510,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.750,-31.570,10.529,-19.044,97.837,0,-30.367,5.000,-25.065,-41.621,10.321,-8.918,96.864,0,-64.702,5.000,-4.718,63.314,10.609,14.714,97.441,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.800,-31.518,10.590,-19.120,97.774,0,-30.367,5.000,-25.065,-41.704,10.404,-8.946,96.790,0,-64.702,5.000,-4.718,63.324,10.692,14.798,97.373,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.850,-31.465,10.649,-19.196,97.711,0,-30.367,5.000,-25.065,-41.787,10.487,-8.974,96.717,0,-64.702,5.000,-4.718,63.334,10.775,14.882,97.305,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.900,-31.412,10.705,-19.272,97.647,0,-30.367,5.000,-25.065,-41.871,10.569,-9.002,96.643,0,-64.702,5.000,-4.718,63.345,10.857,14.966,97.238,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.950,-31.358,10.758,-19.350,97.582,0,-30.367,5.000,-25.065,-41.954,10.652,-9.031,96.570,0,-64.702,5.000,-4.718,63.356,10.939,15.050,97.171,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.000,-31.304,10.808,-19.427,97.518,0,-30.367,5.000,-25.065,-42.037,10.734,-9.060,96.497,0,-64.702,5.000,-4.718,63.367,11.021,15.134,97.106,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.050,-31.249,10.855,-19.506,97.452,0,-30.367,5.000,-25.065,-42.120,10.817,-9.089,96.424,0,-64.702,5.000,-4.718,63.378,11.102,15.218,97.041,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.100,-31.194,10.899,-19.584,97.386,0,-30.367,5.000,-25.065,-42.203,10.899,-9.118,96.352,0,-64.702,5.000,-4.718,63.390,11.182,15.302,96.978,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.150,-31.139,10.940,-19.664,97.320,0,-30.367,5.000,-25.065,-42.287,10.981,-9.147,96.280,0,-64.702,5.000,-4.718,63.401,11.262,15.386,96.916,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.200,-31.083,10.978,-19.744,97.254,0,-30.367,5.000,-25.065,-42.370,11.064,-9.176,96.208,0,-64.702,5.000,-4.718,63.413,11.341,15.470,96.855,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.250,-31.026,11.013,-19.824,97.187,0,-30.367,5.000,-25.065,-42.453,11.146,-9.205,96.137,0,-64.702,5.000,-4.718,63.425,11.419,15.554,96.795,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.300,-30.970,11.044,-19.905,97.120,0,-30.367,5.000,-25.065,-42.536,11.228,-9.234,96.066,0,-64.702,5.000,-4.718,63.437,11.496,15.639,96.737,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.350,-30.913,11.073,-19.987,97.053,0,-30.367,5.000,-25.065,-42.619,11.310,-9.262,95.995,0,-64.702,5.000,-4.718,63.449,11.572,15.723,96.680,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.400,-30.856,11.099,-20.069,96.986,0,-30.367,5.000,-25.065,-42.702,11.392,-9.290,95.925,0,-64.702,5.000,-4.718,63.462,11.647,15.808,96.625,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.450,-30.798,11.122,-20.151,96.919,0,-30.367,5.000,-25.065,-42.785,11.473,-9.318,95.855,0,-64.702,5.000,-4.718,63.474,11.720,15.892,96.570,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.500,-30.741,11.142,-20.234,96.852,0,-30.367,5.000,-25.065,-42.868,11.555,-9.345,95.786,0,-64.702,5.000,-4.718,63.487,11.792,15.977,96.517,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.550,-30.683,11.160,-20.318,96.785,0,-30.367,5.000,-25.065,-42.952,11.636,-9.372,95.717,0,-64.702,5.000,-4.718,63.500,11.862,16.062,96.464,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.600,-30.625,11.174,-20.402,96.718,0,-30.367,5.000,-25.065,-43.035,11.718,-9.398,95.648,0,-64.702,5.000,-4.718,63.513,11.930,16.148,96.413,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.650,-30.568,11.187,-20.486,96.652,0,-30.367,5.000,-25.065,-43.118,11.799,-9.423,95.580,0,-64.702,5.000,-4.718,63.526,11.996,16.233,96.361,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.700,-30.510,11.196,-20.571,96.586,0,-30.367,5.000,-25.065,-43.201,11.880,-9.448,95.512,0,-64.702,5.000,-4.718,63.540,12.061,16.319,96.310,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.750,-30.453,11.203,-20.657,96.520,0,-30.367,5.000,-25.065,-43.285,11.961,-9.472,95.445,0,-64.702,5.000,-4.718,63.553,12.122,16.405,96.259,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.800,-30.396,11.208,-20.742,96.455,0,-30.367,5.000,-25.065,-43.368,12.041,-9.495,95.379,0,-64.702,5.000,-4.718,63.567,12.182,16.491,96.207,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.850,-30.339,11.210,-20.828,96.391,0,-30.367,5.000,-25.065,-43.451,12.121,-9.517,95.312,0,-64.702,5.000,-4.718,63.580,12.239,16.577,96.156,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.900,-30.283,11.210,-20.915,96.327,0,-30.367,5.000,-25.065,-43.535,12.201,-9.538,95.247,0,-64.702,5.000,-4.718,63.594,12.294,16.664,96.103,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.950,-30.227,11.208,-21.002,96.263,0,-30.367,5.000,-25.065,-43.618,12.281,-9.558,95.182,0,-64.702,5.000,-4.718,63.608,12.346,16.751,96.051,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.000,-30.172,11.203,-21.089,96.200,0,-30.367,5.000,-25.065,-43.702,12.360,-9.577,95.117,0,-64.702,5.000,-4.718,63.622,12.396,16.839,95.998,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.050,-30.118,11.197,-21.176,96.138,0,-30.367,5.000,-25.065,-43.785,12.438,-9.595,95.054,0,-64.702,5.000,-4.718,63.635,12.443,16.927,95.945,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.100,-30.064,11.188,-21.264,96.077,0,-30.367,5.000,-25.065,-43.869,12.517,-9.612,94.990,0,-64.702,5.000,-4.718,63.649,12.487,17.015,95.891,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.150,-30.012,11.178,-21.352,96.015,0,-30.367,5.000,-25.065,-43.953,12.594,-9.627,94.928,0,-64.702,5.000,-4.718,63.663,12.529,17.104,95.836,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.200,-29.960,11.166,-21.441,95.955,0,-30.367,5.000,-25.065,-44.037,12.671,-9.641,94.865,0,-64.702,5.000,-4.718,63.677,12.568,17.193,95.781,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.250,-29.910,11.152,-21.529,95.895,0,-30.367,5.000,-25.065,-44.121,12.747,-9.653,94.804,0,-64.702,5.000,-4.718,63.691,12.604,17.282,95.725,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.300,-29.861,11.137,-21.618,95.835,0,-30.367,5.000,-25.065,-44.205,12.822,-9.663,94.742,0,-64.702,5.000,-4.718,63.704,12.637,17.372,95.669,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.350,-29.814,11.119,-21.708,95.776,0,-30.367,5.000,-25.065,-44.290,12.897,-9.673,94.682,0,-64.702,5.000,-4.718,63.718,12.668,17.462,95.613,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.400,-29.769,11.101,-21.797,95.716,0,-30.367,5.000,-25.065,-44.374,12.970,-9.680,94.621,0,-64.702,5.000,-4.718,63.732,12.697,17.553,95.556,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.450,-29.725,11.081,-21.887,95.654,0,-0.846,6.253,-9.950,-44.459,13.043,-9.686,94.562,0,-64.702,5.000,-4.718,63.745,12.722,17.644,95.498,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.500,-29.679,11.062,-21.972,95.592,0,-0.846,6.253,-9.950,-44.544,13.114,-9.690,94.502,0,-64.702,5.000,-4.718,63.759,12.746,17.736,95.441,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.550,-29.631,11.046,-22.051,95.529,0,-0.846,6.253,-9.950,-44.629,13.184,-9.692,94.443,0,-64.702,5.000,-4.718,63.772,12.766,17.828,95.383,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.600,-29.582,11.030,-22.126,95.466,0,-0.846,6.253,-9.950,-44.714,13.253,-9.693,94.384,0,-64.702,5.000,-4.718,63.785,12.784,17.920,95.324,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.650,-29.531,11.016,-22.196,95.403,0,-0.846,6.253,-9.950,-44.800,13.320,-9.692,94.325,0,-64.702,5.000,-4.718,63.798,12.800,18.013,95.266,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.700,-29.478,11.004,-22.262,95.339,0,-0.846,6.253,-9.950,-44.885,13.385,-9.689,94.265,0,-64.702,5.000,-4.718,63.811,12.813,18.106,95.207,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.750,-29.423,10.993,-22.324,95.275,0,-0.846,6.253,-9.950,-44.971,13.449,-9.684,94.206,0,-64.702,5.000,-4.718,63.824,12.823,18.200,95.148,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.800,-29.366,10.983,-22.382,95.211,0,-0.846,6.253,-9.950,-45.058,13.511,-9.677,94.146,0,-64.702,5.000,-4.718,63.836,12.832,18.294,95.089,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.850,-29.308,10.975,-22.435,95.147,0,-0.846,6.253,-9.950,-45.144,13.571,-9.669,94.086,0,-64.702,5.000,-4.718,63.848,12.838,18.388,95.029,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.900,-29.248,10.968,-22.485,95.083,0,-0.846,6.253,-9.950,-45.231,13.629,-9.658,94.025,0,-64.702,5.000,-4.718,63.860,12.841,18.483,94.970,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.950,-29.186,10.962,-22.531,95.018,0,-0.846,6.253,-9.950,-45.318,13.685,-9.646,93.964,0,-64.702,5.000,-4.718,63.872,12.843,18.578,94.910,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.000,-29.122,10.958,-22.574,94.953,0,-0.846,6.253,-9.950,-45.405,13.739,-9.632,93.902,0,-64.702,5.000,-4.718,63.884,12.842,18.673,94.850,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.050,-29.056,10.954,-22.612,94.889,0,-0.846,6.253,-9.950,-45.493,13.791,-9.616,93.840,0,-64.702,5.000,-4.718,63.896,12.840,18.769,94.790,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.100,-28.989,10.952,-22.648,94.824,0,-0.846,6.253,-9.950,-45.581,13.840,-9.598,93.777,0,-64.702,5.000,-4.718,63.907,12.835,18.865,94.730,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.150,-28.920,10.951,-22.680,94.758,0,-0.846,6.253,-9.950,-45.669,13.887,-9.578,93.713,0,-64.702,5.000,-4.718,63.918,12.828,18.961,94.670,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.200,-28.850,10.951,-22.709,94.693,0,-0.846,6.253,-9.950,-45.758,13.931,-9.557,93.648,0,-64.702,5.000,-4.718,63.929,12.819,19.057,94.610,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.250,-28.778,10.952,-22.734,94.628,0,-0.846,6.253,-9.950,-45.847,13.973,-9.534,93.582,0,-64.702,5.000,-4.718,63.940,12.809,19.153,94.550,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.300,-28.705,10.955,-22.757,94.563,0,-0.846,6.253,-9.950,-45.936,14.012,-9.509,93.516,0,-64.702,5.000,-4.718,63.950,12.796,19.250,94.490,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.350,-28.630,10.958,-22.776,94.497,0,-0.846,6.253,-9.950,-46.026,14.049,-9.482,93.449,0,-64.702,5.000,-4.718,63.960,12.782,19.347,94.429,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.400,-28.554,10.962,-22.792,94.432,0,-0.846,6.253,-9.950,-46.116,14.083,-9.454,93.381,0,-64.702,5.000,-4.718,63.971,12.766,19.444,94.369,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.450,-28.476,10.968,-22.805,94.366,0,-0.846,6.253,-9.950,-46.207,14.114,-9.424,93.313,0,-64.702,5.000,-4.718,63.980,12.749,19.541,94.309,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.500,-28.397,10.974,-22.816,94.300,0,-0.846,6.253,-9.950,-46.297,14.143,-9.392,93.244,0,-64.702,5.000,-4.718,63.990,12.729,19.638,94.249,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.550,-28.317,10.981,-22.823,94.235,0,-0.846,6.253,-9.950,-46.388,14.169,-9.359,93.175,0,-64.702,5.000,-4.718,64.000,12.709,19.736,94.189,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.600,-28.236,10.989,-22.828,94.169,0,-0.846,6.253,-9.950,-46.479,14.192,-9.324,93.105,0,-64.702,5.000,-4.718,64.009,12.687,19.833,94.129,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.650,-28.153,10.998,-22.830,94.104,0,-0.846,6.253,-9.950,-46.571,14.213,-9.288,93.034,0,-64.702,5.000,-4.718,64.019,12.663,19.931,94.069,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.700,-28.070,11.008,-22.829,94.038,0,-0.846,6.253,-9.950,-46.663,14.232,-9.250,92.963,0,-64.702,5.000,-4.718,64.028,12.638,20.028,94.009,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.750,-27.985,11.018,-22.826,93.972,0,-0.846,6.253,-9.950,-46.755,14.247,-9.211,92.892,0,-64.702,5.000,-4.718,64.037,12.612,20.126,93.949,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.800,-27.900,11.030,-22.821,93.906,0,-0.846,6.253,-9.950,-46.847,14.261,-9.171,92.821,0,-64.702,5.000,-4.718,64.046,12.584,20.224,93.890,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.850,-27.814,11.042,-22.813,93.841,0,-0.846,6.253,-9.950,-46.939,14.271,-9.129,92.749,0,-64.702,5.000,-4.718,64.055,12.556,20.321,93.830,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.900,-27.727,11.054,-22.802,93.775,0,-0.846,6.253,-9.950,-47.032,14.280,-9.086,92.677,0,-64.702,5.000,-4.718,64.063,12.526,20.419,93.771,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.950,-27.639,11.067,-22.790,93.710,0,-0.846,6.253,-9.950,-47.125,14.286,-9.042,92.605,0,-64.702,5.000,-4.718,64.072,12.495,20.517,93.712,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.000,-27.550,11.081,-22.775,93.644,0,-0.846,6.253,-9.950,-47.218,14.289,-8.996,92.533,0,-64.702,5.000,-4.718,64.081,12.464,20.614,93.653,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.050,-27.461,11.096,-22.758,93.578,0,-0.846,6.253,-9.950,-47.311,14.291,-8.950,92.460,0,-64.702,5.000,-4.718,64.090,12.431,20.712,93.594,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.100,-27.371,11.111,-22.738,93.513,0,-0.846,6.253,-9.950,-47.404,14.290,-8.903,92.388,0,-64.702,5.000,-4.718,64.098,12.398,20.809,93.536,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.150,-27.281,11.126,-22.717,93.448,0,-0.846,6.253,-9.950,-47.497,14.286,-8.854,92.316,0,-64.702,5.000,-4.718,64.107,12.363,20.907,93.478,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.200,-27.190,11.142,-22.694,93.382,0,-0.846,6.253,-9.950,-47.591,14.281,-8.805,92.243,0,-64.702,5.000,-4.718,64.116,12.328,21.004,93.420,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.250,-27.099,11.158,-22.669,93.317,0,-0.846,6.253,-9.950,-47.684,14.274,-8.754,92.171,0,-64.702,5.000,-4.718,64.125,12.293,21.102,93.362,0,66.153,5.000,23.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
